id,app_id,name,description,fullgame_app_id,fullgame_name,type,publishers,developers,is_free,interface_languages,fullaudio_languages,subtitles_languages,windows,mac,linux,genre_id,type_genre,release_date,coming_soon,currency,initial_price,final_price,discount_percent,formatted_initial_price,formatted_final_price
11,2573000,真寻的奇妙冒险,与真寻酱和她的朋友们一同在这片名为弗斯特万·伊奇的异世界大陆中一边邂逅熟悉又陌生的同伴们，一边踏遍世界进行冒险！,0,,game,Gureat Studio,Gureat Studio,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,3,Rol,2025,1,,0.0,0.0,0,,
12,2573200,Squeaky Squad,¡El Squeaky Squad atacó de nuevo! Lucha contra un ejército de roedores en este roguelite platformer.,0,,game,Maleficorp,Malef,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23","Acción, Aventura, Indie",1.ᵉʳ trimestre del 2024,1,,0.0,0.0,0,,
13,2573030,DOUGH: A Crime Strategy RPG,"Money, power, women, status... in the Prohibition, the world of crime is prospering. A Strategy RPG game where you start from the bottom and try to conquer the whole city, it would've been so easy too if you didn't have to fight pesky policemen, greedy politicians and ruthless competition.",0,,game,Not The Best Games,"NeverNorthGames, Not The Best Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"3, 28, 2","Rol, Simuladores, Estrategia",4.º trimestre del 2023,1,,0.0,0.0,0,,
14,2573050,Zero End: Chapter One,Zero End is a paranormal mystery adult Visual Novel with horror elements where you try to find the truth behind the sinister happenings at Altham Academy.,0,,game,Stolen Rose,Stolen Rose,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"25, 3","Aventura, Rol",1.ᵉʳ trimestre del 2024,1,,0.0,0.0,0,,
15,2571580,Playroom Invasion TD,Playroom Invasion TD invites you to an exciting tower defense adventure set in a nursery filled with toy characters and towers. Take part in fun and tactical battles against evil toys trying to take over your room which is full of towers with different features.,0,,game,Team V Games,Team V Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 23, 2","Acción, Indie, Estrategia",Por confirmarse,1,,0.0,0.0,0,,
16,2573010,启云的世界Qiyun's World,This is an adventure game with a first person perspective. Qiyun is a device that allows users to enter the spiritual world of others So as to awaken the memory system of the amnesiac A series of interesting adventures occur in the process of attempting to awaken 127 memories .,0,,game,郭绥歆,郭绥歆,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,23,Indie,3.ᵉʳ trimestre del 2023,1,,0.0,0.0,0,,
17,2572860,Taberna del Viajero,"&quot;Traveler's Tavern&quot; es un juego de simulación empresarial. Su objetivo es construir una taberna próspera y atraer más clientes brindando un servicio de alta calidad, cocinando comida, desbloqueando nuevas recetas y mejorando la reputación de la taberna.",0,,game,Whale Fall Studio,Whale Fall Studio,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,28,Simuladores,Próximamente,1,,0.0,0.0,0,,
18,2572320,3D Survivors,&quot;3D Survivors&quot; is a flashy and vibrant casual game. Take down the approaching monsters from all directions with high firepower. Obtain various power-up items to prepare for the final boss. Use the acquired score to upgrade the characters.,0,,game,Gokuaku Games,Gokuaku Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 4, 23, 3","Acción, Casual, Indie, Rol",2023,1,,0.0,0.0,0,,
19,2572060,Pixel Washer,Have a relaxing time power washing beautiful pixels as Pigxel the pig. That's it. Just washin' pixels.,0,,game,Valadria,Valadria,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"1, 4, 28","Acción, Casual, Simuladores",Por confirmarse,1,,0.0,0.0,0,,
20,2571400,小猫换装 Kitten's Wardrobe,"This is a relaxing casual game. Take a walk in Dessert Town, explore more areas, and meet new friends. The Kitten has the ability to turn the stuff in the painting into reality. Help it gather new clothing through drawing!",0,,game,crobatspr,crobatspr,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 4, 23, 3","Aventura, Casual, Indie, Rol",1.ᵉʳ trimestre del 2024,1,,0.0,0.0,0,,
21,2571310,Xerme,"Adentrate en Xerme, un mundo misterioso lleno de desafiantes puzzles y descubrimientos únicos en un viaje de evolución y exploración.",0,,game,Acarino Games,Acarino Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 4, 23","Acción, Aventura, Casual, Indie",Próximamente,1,,0.0,0.0,0,,
22,2571200,DJ Clicker - World Tour,This is a DJ's journey into light and sound. With the power at your fingertips to realise your dream. You can become a star.,0,,game,Rockshurt  Games,Rockshurt  Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 23, 28, 2","Casual, Indie, Simuladores, Estrategia",Por confirmarse,1,,0.0,0.0,0,,
23,2572040,Woodo,"Woodo is a cozy 3D puzzle matching game based on simple diorama assembly mechanics with a beautiful visual style. It tells a heartwarming story that resonates with both adults and children immersing players in a peaceful, safe and creative world.",0,,game,Daedalic Entertainment,"Yullia Prohorova, Timur Bogotof",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 23","Casual, Indie",Por confirmarse,1,,0.0,0.0,0,,
24,2571600,Meurtre Au Florian,Immerse yourself in the captivating world of Meurtre Au Florian! This game features real actors bringing captivating characters to life. This innovative experience transports you into the mysterious world of an enigmatic murder.,0,,game,Nikoballz,"Nikoballz, PnDAa",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 23","Aventura, Indie",septiembre de 2023,1,,0.0,0.0,0,,
25,2571270,MicroSStep,"&quot;MicroSStep&quot; is a 2D action roguelite. Control &quot;Cross,&quot; a two-sworded girl who becomes infinitely stronger as she fights her way through demons. Create the strongest swordsman by combining the items and skills you acquire as you level up and clear stages.",0,,game,ProjectHueHuman,ProjectHueHuman,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 23, 70","Acción, Indie, Acceso anticipado",Próximamente,1,,0.0,0.0,0,,
26,2571730,Halchemist,Tag-changing exploration action game in which two characters are operated alternately.,0,,game,Team Falsk,Team Falsk,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25","Acción, Aventura",Próximamente,1,,0.0,0.0,0,,
27,2571980,The War of 2022,"Enlist, fight, and decide how loyal you are to your country in this modern military war novel!",0,,game,Hosted Games,Hosted Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"23, 3","Indie, Rol",Por confirmarse,1,,0.0,0.0,0,,
28,2571240,房间的秘密3：女团回归夜,"Wake up to attach themselves to love beans, it is said that our group to collapse the house? Return to the night, but the sound source was stolen by hackers; Female group members black material scandal is constantly exposed; A thrilling bureau in the bureau, launched at this point......",0,,game,NoFace工作室,NoFace工作室,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 23","Casual, Indie",septiembre de 2023,1,,0.0,0.0,0,,
29,2571180,Hammer Dudes,"Hammer Dudes is a casual 2D platform fighter. Dodge, throw and strike with your hammer to defeat your opponent and reach their final scene! Play on the couch with a buddy or even online in this competitve and crazy 1v1 game.",0,,game,ollis66,ollis66,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 4, 23","Acción, Casual, Indie",Próximamente,1,,0.0,0.0,0,,
30,2570830,Floralgraphic Memory,"After decided to skip school today, Rose whisked himself away to another world full of whimsies and magic.",0,,game,ChaseFOX,ChaseFOX,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,23,Indie,Por confirmarse,1,,0.0,0.0,0,,
31,2571550,Redemption: Wrath of Sin,"Immerse yourself in a chilling world of Horror. Solving intricate puzzles. Experience heart-pounding moments, where you must rely on your wits to survive. Collect clues to unravel the dark secrets hidden within. Use the intuitive inventory system to manage your resources, to survive this nightmare.",0,,game,Iron Phoenix Studios,Iron Phoenix Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23","Acción, Aventura, Indie",Próximamente,1,,0.0,0.0,0,,
32,2570130,Honey's Sweet Revenge,Honey's Sweet Revenge is a metroidvania with mechanics inspired by platform fighters. Customize your item loadout and defeat enemies and bosses.,0,,game,etheweirdo,etheweirdo,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25","Acción, Aventura",Por confirmarse,1,,0.0,0.0,0,,
33,2570950,NURTOPU,It is a rabbit game for collecting 2d diamonds.2d hyper casual platform game.,0,,game,muhammed ismail gök,muhammed ismail gök,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,25,Aventura,Próximamente,1,,0.0,0.0,0,,
34,2570080,Grow Your Guarden,Grow a garden of powerful plants to defend The Great Tree from hordes of demonic creatures!,0,,game,Joshua Robertson,Joshua Robertson,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"1, 4, 23, 2","Acción, Casual, Indie, Estrategia",2024,1,,0.0,0.0,0,,
35,2571500,Schizollama,"Schizollama is a platformer run’n’gun with procedurally generated levels, filled with tons of funny splatterish elements, aiming to be one of the most fast-paced games of the genre! Do not play this game if you are an alpaca!",0,,game,Chaosmonger Studio,Chaosmonger Studio,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"1, 23","Acción, Indie",Próximamente,1,,0.0,0.0,0,,
36,2570900,S.A.B.A.H.,"In this Hack and Slash, open world and souls-like action RPG game, create your character and kill enemies to bring the light of S.A.B.A.H.",0,,game,Sabah Game Studios,Yücel Sabah,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,1,"1, 25, 23, 3, 70","Acción, Aventura, Indie, Rol, Acceso anticipado",Próximamente,1,,0.0,0.0,0,,
37,2570980,Death Life: Beyond Purgatory,"Humanity has lost its war against the virus, a world where balance and order have been disrupted. A unit unaffected by the virus, dedicated to aiding humanity, has emerged. A courier whose path leads to New State. Will you be able to complete the delivery in the face of the challenges ahead?",0,,game,Reveria Game Studios,Reveria Game Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23","Acción, Aventura, Indie",2.º trimestre del 2024,1,,0.0,0.0,0,,
38,2570140,La trampa de la privación sensorial,Puedes experimentar con mujeres en el pozo de privación sensorial. Disfruta de una simulación segura y divertida.,0,,game,ODODODO,ODODODO,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,28,Simuladores,Próximamente,1,,0.0,0.0,0,,
39,2570390,Dave's Fun Algebra Class: Remastered,"Return to Dave's school in this brand new version of Dave's Fun Algebra Class! Solve math problems, meet Dave's friends, and uncover the secrets of Dave's school.",0,,game,Moldy Games,Moldy Games,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 2","Acción, Estrategia",2023,1,,0.0,0.0,0,,
40,2570500,Infinity Islets - Golden Supporter Upgrade,Support the development of Infinity Islets and receive the fashionable golden supporter robe!,2546480,Infinity Islets,dlc,Suspicious Penguin,Suspicious Penguin,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 4, 23","Aventura, Casual, Indie",28 AGO 2023,0,ARS,900.0,900.0,0,ARS$ 900.00,"ARS$ 900,00"
41,2570520,StickManVsMagicWorld,"Stick man fight everyone in middle ages, using cold swords to fight against raging magic",0,,game,LGaoGame,LGaoGame,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23, 3","Acción, Aventura, Indie, Rol",Próximamente,1,,0.0,0.0,0,,
42,2569580,Dreams: Unlimited links,"《Dreams: Unlimited links》 is a third-person shooter competitive game that features a variety of unique heroes, exciting gameplay modes, and rich scene maps and battlegrounds. Players can venture alone or team up for thrilling multiplayer battles, challenging other teams.",0,,game,"BEIJING HETU UNITED INNOVATION TECHNOLOGY CO.,LTD","BEIJING HETU UNITED INNOVATION TECHNOLOGY CO.,LTD",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 4, 70","Acción, Casual, Acceso anticipado",26 SEP 2023,1,,0.0,0.0,0,,
43,2569590,Glix,He just wanted to understand what was going on around him.,0,,game,Room Games,Room Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 4, 23","Acción, Aventura, Casual, Indie",1.ᵉʳ trimestre del 2024,1,,0.0,0.0,0,,
44,2569630,Angel Legion-DLC Bay Goddess (Red),"Embark on your adventure with player from all over the world! Lead your Angel team to reveal the ancient mysteries of Galaxy…… Welcome to Angel legion, a free RPG gacha game with good fun!",1333350,Angel Legion,dlc,Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 37, 3, 2","Aventura, Free to Play, Rol, Estrategia",1 SEP 2023,0,,0.0,0.0,0,,
45,2569660,Interballistic Symphony,"A musical, fast-paced indie game all about speed and swift thinking. Navigate through tricky environments, use powerups to your advantage, push your skills to the limit and become the next interballistic master.",0,,game,Retroactive Fort,Retroactive Fort,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 23, 9, 2","Acción, Indie, Carreras, Estrategia",11 SEP 2023,0,ARS,165.0,165.0,0,ARS$ 165.00,"ARS$ 165,00"
46,2569610,Turbo Chicken Simulator,"Turbo Chicken Simulator is an immersive, open-world action RPG. It is the latest and greatest in high-tech Chicken Simulation technology.",0,,game,Frozen Pixel,Balkanware,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 3","Acción, Rol",4.º trimestre del 2023,1,,0.0,0.0,0,,
47,2569680,Charles Haunted Mansion,"Charles Haunted Mansion is a 2D Top-Down Survival Horror game based on the story of a mansion, haunted by the vengeful spirit of a woman and demons.",0,,game,Anamik Majumdar,Anamik Majumdar,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,1,"25, 4, 23","Aventura, Casual, Indie",15 SEP 2023,0,ARS,8200.0,4920.0,40,"ARS$ 82,00","ARS$ 49,20"
48,2569710,都市物语 city story,"City Story is a horror-suspense-declassification game. The story begins through the production of a paranormal program, where a newbie cameraman and a down-on-his-luck producer visit a series of paranormal legends happening in Japan for the program.",0,,game,pixel cat,pixel cat,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 4, 23, 3","Aventura, Casual, Indie, Rol",Próximamente,1,,0.0,0.0,0,,
49,2569750,Euro Truck Simulator 2 - TIRSAN Trailer Pack,"TIRSAN, based in Türkiye, is a top producer of high-quality trailers for business needs. With more than 45 years of experience, they are known for their creative designs, excellent construction, and great customer support.",227300,Euro Truck Simulator 2,dlc,,SCS Software,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"23, 28","Indie, Simuladores",Por confirmarse,1,,0.0,0.0,0,,
50,2569840,Good fruit,"This is a simple casual game. The main content is to cut off various fruits that constantly pop up on the screen, which requires players to move quickly and accurately. Once the bomb is cut, the game ends.",0,,game,Good fruit,Good fruit,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",7 SEP 2023,0,ARS,3700.0,3700.0,0,ARS$ 3700.00,"ARS$ 3.700,00"
51,2569930,Buti,"Buti is an RPG currently in development that delves deep into the expansive world of the internet and a little beyond, creating a parallel universe strongly inspired by the 2000s. Here, you assume the role of a unique character and embark on a journey towards online success.",0,,game,wgrafael,wgrafael,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"25, 23, 3, 28","Aventura, Indie, Rol, Simuladores",Por confirmarse,1,,0.0,0.0,0,,
52,2569880,MareQuest: An Interactive Tail Artpack,Artpack of MareQuest: An Interactive Tail! Delve into the beautiful world of mares and snowpities with this art pack by Quote Unquote. Includes concept art and 4k MareQuest backgrounds.,2391870,MareQuest: An Interactive Tail,dlc,,ElectroKaplosion LLC,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 4, 23, 3","Aventura, Casual, Indie, Rol",14 SEP 2023,0,ARS,165.0,165.0,0,ARS$ 165.00,"ARS$ 165,00"
53,2569980,The Fading Worlds,"The world has an end date, the apocalypse is approaching every minute, The Fading Worlds. Can you stop a force of nature?",0,,game,ArsolidGames,Armando Rodrigues,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 3","Acción, Aventura, Rol",11 SEP 2023,0,ARS,165.0,165.0,0,ARS$ 165.00,"ARS$ 165,00"
54,2569990,Naheulbeuk's Dungeon Master Playtest,,0,,game,,,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,,,30 AGO 2023,0,,0.0,0.0,0,,
55,2570010,Brawlhalla Autumn Championship Pack 2023,"¡El paquete del campeonato de otoño 2023 ya está aquí! Este paquete por tiempo ilimitado contiene 300 monedas de Mammoth, el avatar del campeonato de otoño 2023 y el exclusivo aspecto de arma de espada de hierro forjado. ¡Muestra tu dedicación a los deportes electrónicos de Brawlhalla!",291550,Brawlhalla,dlc,,Blue Mammoth Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"1, 23, 37","Acción, Indie, Free to Play",13 SEP 2023,0,ARS,899.0,899.0,0,ARS$ 899.00,"ARS$ 899,00"
56,2569170,Widow in the Endless Labyrinth,The story begins with a missing superhero and Widow the supervillain is the only suspect in this case. Does she have something to do with the missing superhero or is she trying to hide something? This game is an action-roguelike game with randomly generated mazes.,0,,game,Hajime Doujin Circle,Hajime Doujin Circle,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 23","Acción, Indie",1 NOV 2023,1,,0.0,0.0,0,,
57,2569060,Delineation,The 3D dot-connecting puzzle game.,0,,game,Matthew Ardizzone,Matthew Ardizzone,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"4, 23","Casual, Indie",15 SEP 2023,0,ARS,400.0,400.0,0,ARS$ 400.00,"ARS$ 400,00"
58,2569150,WAGON Playtest,,0,,game,,,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,,,23 AGO 2023,0,,0.0,0.0,0,,
59,2569250,NotificationCat VR,"NotificationCat VR is a mobile phone message notification sync Utility allows you to forward notification messages from Android or iOS devices to VR Display notification messages such as notification titles, contents, etc. without taking off your VR headset.",0,,game,Example Text,"Example Text, Vortex Studio",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"57, 70","Utilidades, Acceso anticipado",28 SEP 2023,1,,0.0,0.0,0,,
60,2569240,王侯将相,《王侯将相》是一款三国题材的Q版卡牌收集养成游戏。游戏主角在神秘的三国世界闯荡，会遭遇一系列的神秘关卡和各种强大的敌人。本作包含激情炫酷的战斗，个性鲜明的三国名将，史诗感炸裂的三国城池攻防战，横扫千军的武将战技以及造型各异的绝世神兵和各种奇珍异兽等。随着在不断探索深入，主角终会终会拼杀出属于自己的道路，最终带领自己组建的部队登临顶峰。,0,,game,王侯将相项目组,王侯将相项目组,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 29, 3, 2, 70","Aventura, Multijugador masivo, Rol, Estrategia, Acceso anticipado",Próximamente,1,,0.0,0.0,0,,
61,2569320,Tiny Candy Guardian 御菓子島の魔法使い,"A cute and exciting VR shooting game. Become a wizard guarding Candy Island, use candy magic to feed various mouthy fantasy creatures and repel them all.",0,,game,株式会社Moka Games,株式会社Moka Games,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23, 3","Acción, Aventura, Indie, Rol",octubre de 2023,1,,0.0,0.0,0,,
62,2569340,Trainz 2019 DLC - Ealnos GBRf/VTG (UK),"With the Ealnos open flat wagon you can move coal, ores, wood and more in large quantities. Up to 60 m3 can be transported. The wagon is used in Great Britain and comes in three different colour variations. Blue, light grey and dark grey from GBRf and VTG respectively.",553520,Trainz Railroad Simulator 2019,dlc,N3V Games,3DZug,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,28,Simuladores,3 SEP 2023,0,ARS,765.0,765.0,0,ARS$ 765.00,"ARS$ 765,00"
63,2569500,Office Life,"&quot;Office Life&quot; es una novela visual sólo para adultos. Un joven informático, Jake, busca trabajo y recibe una buena oferta. Su jefa resulta ser una mujer sexy y seductora. Él se esfuerza por conquistarla utilizando diferentes métodos, incluso los más atrevidos.",0,,game,Cicada_Dancing,Cicada_Dancing,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,1,28,Simuladores,29 SEP 2023,1,,0.0,0.0,0,,
64,2568590,Anvil of Tristheim Playtest,,0,,game,,,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,,,23 AGO 2023,0,,0.0,0.0,0,,
65,2569540,Angel Legion-DLC Navigator (Black),"Embark on your adventure with player from all over the world! Lead your Angel team to reveal the ancient mysteries of Galaxy…… Welcome to Angel legion, a free RPG gacha game with good fun!",1333350,Angel Legion,dlc,Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 37, 3, 2","Aventura, Free to Play, Rol, Estrategia",28 AGO 2023,0,,0.0,0.0,0,,
